aimag,soum,lat,lon,year,month,avg_temp,min_temp,wind_speed,snowfall_sum,precip_sum
Ömnögovi,Manlai,43.983333,106.65,2018,7,22.365,12.3,25.977,0.0,45.1
Ömnögovi,Manlai,43.983333,106.65,2018,8,20.103,10.9,20.535,0.0,77.9
Ömnögovi,Manlai,43.983333,106.65,2018,9,11.877,-1.4,32.287,0.0,7.7
Ömnögovi,Manlai,43.983333,106.65,2018,10,4.3,-6.1,27.313,0.14,0.2
Ömnögovi,Manlai,43.983333,106.65,2018,11,-4.417,-16.0,26.857,1.33,1.8
Ömnögovi,Manlai,43.983333,106.65,2018,12,-15.555,-29.6,28.545,0.28,0.4
Ömnögovi,Manlai,43.983333,106.65,2019,1,-13.232,-24.7,27.961,0.0,0.0
Ömnögovi,Manlai,43.983333,106.65,2019,2,-13.611,-29.0,21.55,4.55,6.4
Ömnögovi,Manlai,43.983333,106.65,2019,3,-0.248,-13.3,27.639,3.71,5.4
Ömnögovi,Manlai,43.983333,106.65,2019,4,8.66,-4.1,30.807,1.47,6.5
Ömnögovi,Manlai,43.983333,106.65,2019,5,12.845,-3.0,31.013,15.75,27.4
Ömnögovi,Manlai,43.983333,106.65,2019,6,21.073,9.3,28.723,0.0,3.4
Ömnögovi,Manlai,43.983333,106.65,2019,7,23.445,11.1,29.09,0.0,7.6
Ömnögovi,Manlai,43.983333,106.65,2019,8,19.939,8.7,25.142,0.0,27.6
Ömnögovi,Manlai,43.983333,106.65,2019,9,18.047,5.8,25.403,0.0,8.8
Ömnögovi,Manlai,43.983333,106.65,2019,10,4.419,-10.9,26.119,6.93,28.3
Ömnögovi,Manlai,43.983333,106.65,2019,11,-4.137,-20.0,27.83,0.0,0.0
Ömnögovi,Manlai,43.983333,106.65,2019,12,-10.948,-29.5,26.69,0.77,1.0
Ömnögovi,Manlai,43.983333,106.65,2020,1,-10.981,-20.0,22.523,0.21,0.2
Ömnögovi,Manlai,43.983333,106.65,2020,2,-6.362,-20.2,25.945,2.24,3.2
Ömnögovi,Manlai,43.983333,106.65,2020,3,0.21,-17.8,30.071,0.63,1.1
Ömnögovi,Manlai,43.983333,106.65,2020,4,8.293,-9.3,27.98,0.28,2.0
Ömnögovi,Manlai,43.983333,106.65,2020,5,14.494,-0.1,32.345,1.61,6.4
Ömnögovi,Manlai,43.983333,106.65,2020,6,21.123,7.2,30.203,0.0,3.4
Ömnögovi,Manlai,43.983333,106.65,2020,7,23.519,12.2,27.271,0.0,12.9
Ömnögovi,Manlai,43.983333,106.65,2020,8,19.439,9.9,26.452,0.0,69.8
Ömnögovi,Manlai,43.983333,106.65,2020,9,14.28,1.2,25.38,0.0,8.1
Ömnögovi,Manlai,43.983333,106.65,2020,10,3.465,-8.1,29.494,0.56,0.8
Ömnögovi,Manlai,43.983333,106.65,2020,11,-4.39,-18.6,24.64,2.1,3.1
Ömnögovi,Manlai,43.983333,106.65,2020,12,-15.458,-28.4,28.974,0.28,0.4
Ömnögovi,Manlai,43.983333,106.65,2021,1,-13.565,-31.1,30.21,0.42,0.5
Ömnögovi,Manlai,43.983333,106.65,2021,2,-4.246,-23.3,30.446,2.66,3.7
Ömnögovi,Manlai,43.983333,106.65,2021,3,2.41,-12.6,30.206,0.35,0.5
Ömnögovi,Manlai,43.983333,106.65,2021,4,7.807,-7.2,33.52,1.4,5.9
Ömnögovi,Manlai,43.983333,106.65,2021,5,12.923,-2.7,35.177,0.07,3.1
Ömnögovi,Manlai,43.983333,106.65,2021,6,19.62,1.8,30.547,0.0,10.3
Ömnögovi,Manlai,43.983333,106.65,2021,7,21.561,11.1,21.319,0.0,97.6
Ömnögovi,Manlai,43.983333,106.65,2021,8,18.565,6.9,26.777,0.0,20.0
Ömnögovi,Manlai,43.983333,106.65,2021,9,15.14,0.9,25.577,0.0,24.4
Ömnögovi,Manlai,43.983333,106.65,2021,10,4.419,-9.1,24.332,0.0,0.6
Ömnögovi,Manlai,43.983333,106.65,2021,11,-3.663,-14.5,30.603,2.87,4.2
Ömnögovi,Manlai,43.983333,106.65,2021,12,-9.587,-26.0,28.139,0.49,0.7
Ömnögovi,Manlai,43.983333,106.65,2022,1,-12.19,-21.5,22.394,0.7,1.0
Ömnögovi,Manlai,43.983333,106.65,2022,2,-12.032,-22.0,23.486,1.68,2.1
Ömnögovi,Manlai,43.983333,106.65,2022,3,0.161,-12.9,34.206,2.59,4.3
Ömnögovi,Manlai,43.983333,106.65,2022,4,7.447,-5.4,33.98,5.04,10.6
Ömnögovi,Manlai,43.983333,106.65,2022,5,14.458,-2.5,30.929,0.28,10.7
Ömnögovi,Manlai,43.983333,106.65,2022,6,20.49,7.2,29.477,0.0,20.7
Ömnögovi,Manlai,43.983333,106.65,2022,7,22.69,12.2,29.745,0.0,16.9
Ömnögovi,Manlai,43.983333,106.65,2022,8,20.523,6.4,27.339,0.0,14.0
Ömnögovi,Manlai,43.983333,106.65,2022,9,16.967,3.1,30.487,0.0,5.1
Ömnögovi,Manlai,43.983333,106.65,2022,10,4.294,-6.7,25.771,2.52,8.5
Ömnögovi,Manlai,43.983333,106.65,2022,11,-3.67,-26.5,27.113,1.26,1.9
Ömnögovi,Manlai,43.983333,106.65,2022,12,-14.574,-24.5,29.274,0.42,0.6
Ömnögovi,Manlai,43.983333,106.65,2023,1,-12.819,-31.0,29.603,2.17,3.1
Ömnögovi,Manlai,43.983333,106.65,2023,2,-6.736,-17.2,22.646,1.47,2.0
Ömnögovi,Manlai,43.983333,106.65,2023,3,0.997,-16.1,29.819,0.0,0.3
Ömnögovi,Manlai,43.983333,106.65,2023,4,5.4,-11.4,34.64,0.56,3.1
Ömnögovi,Manlai,43.983333,106.65,2023,5,12.871,0.6,32.558,0.0,22.9
Ömnögovi,Manlai,43.983333,106.65,2023,6,21.587,5.1,28.897,0.0,14.1
Ömnögovi,Manlai,43.983333,106.65,2023,7,22.084,10.9,30.6,0.0,23.6
Ömnögovi,Manlai,43.983333,106.65,2023,8,22.381,8.9,25.942,0.0,7.5
Ömnögovi,Manlai,43.983333,106.65,2023,9,15.993,1.4,28.12,0.0,12.8
Ömnögovi,Manlai,43.983333,106.65,2023,10,8.861,-1.0,25.635,0.0,0.0
Ömnögovi,Manlai,43.983333,106.65,2023,11,-5.73,-22.0,31.467,4.83,7.3
Ömnögovi,Manlai,43.983333,106.65,2023,12,-12.103,-28.5,29.971,5.32,7.7
Ömnögovi,Manlai,43.983333,106.65,2024,1,-12.419,-24.1,25.79,4.06,5.8
Ömnögovi,Manlai,43.983333,106.65,2024,2,-11.138,-23.1,24.71,1.89,2.7
Ömnögovi,Manlai,43.983333,106.65,2024,3,0.326,-14.1,29.771,0.49,0.6
Ömnögovi,Manlai,43.983333,106.65,2024,4,8.793,-2.2,31.73,3.92,8.6
Ömnögovi,Manlai,43.983333,106.65,2024,5,17.581,3.4,29.297,0.0,12.4
Ömnögovi,Manlai,43.983333,106.65,2024,6,21.167,7.7,31.96,0.0,5.5
Ömnögovi,Manlai,43.983333,106.65,2024,7,23.21,12.1,26.529,0.0,59.1
Ömnögovi,Manlai,43.983333,106.65,2024,8,21.484,12.1,23.723,0.0,23.2
Ömnögovi,Manlai,43.983333,106.65,2024,9,13.273,-0.3,27.67,2.1,95.3
Ömnögovi,Manlai,43.983333,106.65,2024,10,5.758,-5.6,27.6,0.07,6.9
Ömnögovi,Manlai,43.983333,106.65,2024,11,-1.45,-16.1,28.903,1.33,1.9
Ömnögovi,Manlai,43.983333,106.65,2024,12,-12.265,-21.0,28.79,1.75,2.5
Ömnögovi,Nomgon,44.75,103.85,2015,1,-10.132,-24.1,15.571,0.49,0.2
Ömnögovi,Nomgon,44.75,103.85,2015,2,-6.954,-22.6,18.421,0.14,0.0
Ömnögovi,Nomgon,44.75,103.85,2015,3,0.652,-16.3,23.619,1.19,1.3
Ömnögovi,Nomgon,44.75,103.85,2015,4,9.827,-10.9,25.883,0.49,2.0
Ömnögovi,Nomgon,44.75,103.85,2015,5,15.129,-1.4,27.932,0.91,5.5
Ömnögovi,Nomgon,44.75,103.85,2015,6,19.617,6.5,23.947,0.0,53.7
Ömnögovi,Nomgon,44.75,103.85,2015,7,23.91,12.1,23.165,0.0,18.3
Ömnögovi,Nomgon,44.75,103.85,2015,8,23.842,10.9,22.416,0.0,5.1
Ömnögovi,Nomgon,44.75,103.85,2015,9,14.897,1.1,22.093,0.77,37.2
Ömnögovi,Nomgon,44.75,103.85,2015,10,7.394,-7.6,21.213,0.91,3.6
Ömnögovi,Nomgon,44.75,103.85,2015,11,-5.417,-23.6,15.657,2.8,3.4
Ömnögovi,Nomgon,44.75,103.85,2015,12,-11.335,-23.0,14.768,1.12,0.3
Ömnögovi,Nomgon,44.75,103.85,2016,1,-17.916,-28.5,14.097,0.77,0.1
Ömnögovi,Nomgon,44.75,103.85,2016,2,-9.31,-25.0,17.121,0.28,0.0
Ömnögovi,Nomgon,44.75,103.85,2016,3,1.858,-17.5,24.565,1.12,4.9
Ömnögovi,Nomgon,44.75,103.85,2016,4,10.943,-6.7,27.717,0.49,1.2
Ömnögovi,Nomgon,44.75,103.85,2016,5,14.939,-1.4,29.652,0.0,12.2
Ömnögovi,Nomgon,44.75,103.85,2016,6,19.36,8.1,22.65,0.0,44.8
Ömnögovi,Nomgon,44.75,103.85,2016,7,26.319,12.7,22.581,0.0,23.8
Ömnögovi,Nomgon,44.75,103.85,2016,8,25.194,7.6,24.006,0.0,2.6
Ömnögovi,Nomgon,44.75,103.85,2016,9,16.877,-0.5,21.643,0.0,12.5
Ömnögovi,Nomgon,44.75,103.85,2016,10,4.606,-14.4,20.397,0.0,10.0
Ömnögovi,Nomgon,44.75,103.85,2016,11,-4.673,-23.5,20.853,1.82,2.2
Ömnögovi,Nomgon,44.75,103.85,2016,12,-9.816,-20.4,15.977,1.82,2.1
Ömnögovi,Nomgon,44.75,103.85,2017,1,-15.477,-28.4,16.332,1.47,2.1
Ömnögovi,Nomgon,44.75,103.85,2017,2,-8.493,-26.1,18.436,1.54,2.2
Ömnögovi,Nomgon,44.75,103.85,2017,3,-0.723,-11.9,20.571,17.99,26.7
Ömnögovi,Nomgon,44.75,103.85,2017,4,10.093,-1.6,25.84,0.63,2.7
Ömnögovi,Nomgon,44.75,103.85,2017,5,17.848,-2.7,29.284,1.68,7.1
Ömnögovi,Nomgon,44.75,103.85,2017,6,24.177,10.4,28.897,0.0,6.6
Ömnögovi,Nomgon,44.75,103.85,2017,7,26.181,14.1,27.345,0.0,19.4
Ömnögovi,Nomgon,44.75,103.85,2017,8,22.277,8.8,25.232,0.0,13.0
Ömnögovi,Nomgon,44.75,103.85,2017,9,16.63,-1.8,27.38,0.0,2.1
Ömnögovi,Nomgon,44.75,103.85,2017,10,5.455,-9.7,19.132,0.28,0.5
Ömnögovi,Nomgon,44.75,103.85,2017,11,-4.737,-18.5,23.66,0.21,0.3
Ömnögovi,Nomgon,44.75,103.85,2017,12,-11.052,-22.4,18.897,0.14,0.1
Ömnögovi,Nomgon,44.75,103.85,2018,1,-17.132,-32.2,20.039,1.12,1.5
Ömnögovi,Nomgon,44.75,103.85,2018,2,-9.207,-23.7,21.986,0.77,1.1
Ömnögovi,Nomgon,44.75,103.85,2018,3,5.455,-12.9,29.061,0.14,0.4
Ömnögovi,Nomgon,44.75,103.85,2018,4,10.613,-7.2,30.15,1.4,5.2
Ömnögovi,Nomgon,44.75,103.85,2018,5,19.142,1.2,30.852,0.0,1.2
Ömnögovi,Nomgon,44.75,103.85,2018,6,24.16,7.7,27.993,0.0,2.9
Ömnögovi,Nomgon,44.75,103.85,2018,7,24.448,12.8,26.284,0.0,41.3
Ömnögovi,Nomgon,44.75,103.85,2018,8,20.565,10.1,19.361,0.0,57.9
Ömnögovi,Nomgon,44.75,103.85,2018,9,12.91,0.2,26.32,0.0,21.3
Ömnögovi,Nomgon,44.75,103.85,2018,10,5.765,-6.2,22.281,0.07,0.3
Ömnögovi,Nomgon,44.75,103.85,2018,11,-5.197,-19.0,20.96,1.05,1.5
Ömnögovi,Nomgon,44.75,103.85,2018,12,-16.616,-29.8,19.094,0.56,0.8
Ömnögovi,Nomgon,44.75,103.85,2019,1,-14.668,-27.5,17.89,0.21,0.3
Ömnögovi,Nomgon,44.75,103.85,2019,2,-14.204,-26.6,17.193,2.87,4.2
Ömnögovi,Nomgon,44.75,103.85,2019,3,0.806,-11.9,22.765,3.01,4.3
Ömnögovi,Nomgon,44.75,103.85,2019,4,11.02,-1.8,30.753,0.35,6.7
Ömnögovi,Nomgon,44.75,103.85,2019,5,14.526,-3.0,31.674,5.88,9.6
Ömnögovi,Nomgon,44.75,103.85,2019,6,23.537,11.5,29.353,0.0,2.3
Ömnögovi,Nomgon,44.75,103.85,2019,7,24.955,14.6,25.839,0.0,23.9
Ömnögovi,Nomgon,44.75,103.85,2019,8,22.387,10.6,21.439,0.0,25.3
Ömnögovi,Nomgon,44.75,103.85,2019,9,19.773,6.8,23.543,0.0,2.1
Ömnögovi,Nomgon,44.75,103.85,2019,10,5.858,-7.6,24.91,1.54,2.9
Ömnögovi,Nomgon,44.75,103.85,2019,11,-4.21,-21.0,21.447,0.28,0.4
Ömnögovi,Nomgon,44.75,103.85,2019,12,-12.252,-29.7,16.01,1.12,1.8
Ömnögovi,Nomgon,44.75,103.85,2020,1,-13.203,-23.8,14.19,0.28,0.4
Ömnögovi,Nomgon,44.75,103.85,2020,2,-6.476,-21.2,20.321,2.59,3.8
Ömnögovi,Nomgon,44.75,103.85,2020,3,1.668,-14.9,26.977,0.21,0.2
Ömnögovi,Nomgon,44.75,103.85,2020,4,11.25,-5.9,22.78,0.0,1.3
Ömnögovi,Nomgon,44.75,103.85,2020,5,16.813,1.8,28.648,0.0,4.8
Ömnögovi,Nomgon,44.75,103.85,2020,6,23.35,10.1,29.777,0.0,2.8
Ömnögovi,Nomgon,44.75,103.85,2020,7,25.474,15.1,28.042,0.0,6.3
Ömnögovi,Nomgon,44.75,103.85,2020,8,23.284,11.9,27.035,0.0,4.2
Ömnögovi,Nomgon,44.75,103.85,2020,9,16.947,4.0,23.803,0.0,5.7
Ömnögovi,Nomgon,44.75,103.85,2020,10,4.474,-6.5,24.413,0.14,0.2
Ömnögovi,Nomgon,44.75,103.85,2020,11,-4.34,-19.8,16.807,0.91,1.3
Ömnögovi,Nomgon,44.75,103.85,2020,12,-16.645,-29.2,16.9,0.28,0.4
Ömnögovi,Nomgon,44.75,103.85,2021,1,-14.461,-29.1,21.013,0.98,1.3
Ömnögovi,Nomgon,44.75,103.85,2021,2,-3.632,-21.2,23.643,0.28,0.4
Ömnögovi,Nomgon,44.75,103.85,2021,3,3.635,-13.4,25.416,0.84,1.2
Ömnögovi,Nomgon,44.75,103.85,2021,4,9.497,-4.7,29.1,0.84,16.4
Ömnögovi,Nomgon,44.75,103.85,2021,5,15.903,-0.2,36.135,0.0,2.2
Ömnögovi,Nomgon,44.75,103.85,2021,6,21.873,4.8,28.763,0.0,10.9
Ömnögovi,Nomgon,44.75,103.85,2021,7,23.9,13.9,22.529,0.0,74.7
Ömnögovi,Nomgon,44.75,103.85,2021,8,21.081,8.8,26.116,0.0,8.7
Ömnögovi,Nomgon,44.75,103.85,2021,9,17.263,2.8,23.763,0.0,1.5
Ömnögovi,Nomgon,44.75,103.85,2021,10,5.519,-5.4,19.758,0.42,2.8
Ömnögovi,Nomgon,44.75,103.85,2021,11,-4.793,-18.8,22.543,3.08,4.4
Ömnögovi,Nomgon,44.75,103.85,2021,12,-11.374,-23.4,17.803,0.56,0.8
Ömnögovi,Nomgon,44.75,103.85,2022,1,-13.384,-22.5,14.271,0.14,0.2
Ömnögovi,Nomgon,44.75,103.85,2022,2,-11.7,-24.1,17.036,1.89,2.5
Ömnögovi,Nomgon,44.75,103.85,2022,3,1.748,-12.0,30.165,0.98,1.3
Ömnögovi,Nomgon,44.75,103.85,2022,4,9.443,-4.2,31.45,1.05,2.4
Ömnögovi,Nomgon,44.75,103.85,2022,5,17.368,1.7,29.094,0.14,10.1
Ömnögovi,Nomgon,44.75,103.85,2022,6,24.04,9.8,29.177,0.0,1.7
Ömnögovi,Nomgon,44.75,103.85,2022,7,24.516,12.9,27.552,0.0,13.4
Ömnögovi,Nomgon,44.75,103.85,2022,8,23.139,7.6,27.91,0.0,9.9
Ömnögovi,Nomgon,44.75,103.85,2022,9,18.26,2.5,26.61,0.0,7.1
Ömnögovi,Nomgon,44.75,103.85,2022,10,4.681,-7.0,22.184,2.24,16.3
Ömnögovi,Nomgon,44.75,103.85,2022,11,-3.847,-23.5,19.713,0.28,0.4
Ömnögovi,Nomgon,44.75,103.85,2022,12,-14.713,-23.4,18.003,0.98,1.3
Ömnögovi,Nomgon,44.75,103.85,2023,1,-14.042,-28.0,20.503,1.33,2.0
Ömnögovi,Nomgon,44.75,103.85,2023,2,-6.429,-17.8,17.139,0.98,1.4
Ömnögovi,Nomgon,44.75,103.85,2023,3,1.984,-13.6,26.181,0.07,0.3
Ömnögovi,Nomgon,44.75,103.85,2023,4,6.997,-9.7,30.75,1.68,6.6
Ömnögovi,Nomgon,44.75,103.85,2023,5,15.148,2.5,33.152,0.0,13.0
Ömnögovi,Nomgon,44.75,103.85,2023,6,23.77,7.9,28.057,0.0,9.5
Ömnögovi,Nomgon,44.75,103.85,2023,7,24.226,12.4,26.626,0.0,31.9
Ömnögovi,Nomgon,44.75,103.85,2023,8,24.49,12.1,24.906,0.0,13.6
Ömnögovi,Nomgon,44.75,103.85,2023,9,17.117,2.0,25.26,0.0,14.9
Ömnögovi,Nomgon,44.75,103.85,2023,10,10.052,-0.2,21.41,0.0,0.4
Ömnögovi,Nomgon,44.75,103.85,2023,11,-5.463,-25.1,22.367,10.15,15.6
Ömnögovi,Nomgon,44.75,103.85,2023,12,-15.313,-34.8,19.51,6.93,9.8
Ömnögovi,Nomgon,44.75,103.85,2024,1,-15.929,-29.0,16.245,3.5,5.0
Ömnögovi,Nomgon,44.75,103.85,2024,2,-12.245,-26.0,19.462,0.49,0.7
Ömnögovi,Nomgon,44.75,103.85,2024,3,1.403,-15.2,22.194,0.77,1.5
Ömnögovi,Nomgon,44.75,103.85,2024,4,10.243,-3.2,30.407,9.8,18.9
Ömnögovi,Nomgon,44.75,103.85,2024,5,19.635,4.3,29.258,0.0,5.9
Ömnögovi,Nomgon,44.75,103.85,2024,6,23.557,11.2,28.403,0.0,6.9
Ömnögovi,Nomgon,44.75,103.85,2024,7,25.674,14.6,24.774,0.0,49.9
Ömnögovi,Nomgon,44.75,103.85,2024,8,22.006,12.3,22.332,0.0,81.0
Ömnögovi,Nomgon,44.75,103.85,2024,9,15.573,1.1,24.9,0.14,27.8
Ömnögovi,Nomgon,44.75,103.85,2024,10,7.177,-2.4,24.2,0.21,7.3
Ömnögovi,Nomgon,44.75,103.85,2024,11,-1.823,-15.4,21.143,0.98,1.4
Ömnögovi,Nomgon,44.75,103.85,2024,12,-12.535,-22.4,19.19,0.49,0.7
Ömnögovi,Noyon,42.775896,102.372763,2015,1,-8.781,-18.9,19.006,0.0,0.0
Ömnögovi,Noyon,42.775896,102.372763,2015,2,-5.964,-19.5,22.375,0.0,0.0
Ömnögovi,Noyon,42.775896,102.372763,2015,3,1.529,-14.5,28.194,0.28,0.1
Ömnögovi,Noyon,42.775896,102.372763,2015,4,9.183,-8.1,24.323,12.11,20.4
Ömnögovi,Noyon,42.775896,102.372763,2015,5,16.368,0.3,29.423,0.0,1.5
Ömnögovi,Noyon,42.775896,102.372763,2015,6,21.0,7.9,27.63,0.0,7.9
Ömnögovi,Noyon,42.775896,102.372763,2015,7,24.01,9.8,24.581,0.0,14.2
Ömnögovi,Noyon,42.775896,102.372763,2015,8,23.261,9.4,25.584,0.0,1.6
Ömnögovi,Noyon,42.775896,102.372763,2015,9,15.13,3.3,24.52,0.0,29.9
Ömnögovi,Noyon,42.775896,102.372763,2015,10,8.01,-7.3,22.287,0.0,2.3
Ömnögovi,Noyon,42.775896,102.372763,2015,11,-1.783,-16.3,18.627,3.78,4.3
Ömnögovi,Noyon,42.775896,102.372763,2015,12,-8.661,-19.3,18.142,0.49,0.7
Ömnögovi,Noyon,42.775896,102.372763,2016,1,-13.697,-24.5,18.871,0.84,0.5
Ömnögovi,Noyon,42.775896,102.372763,2016,2,-7.117,-21.2,21.055,0.0,0.1
Ömnögovi,Noyon,42.775896,102.372763,2016,3,2.648,-16.3,26.523,0.0,0.7
Ömnögovi,Noyon,42.775896,102.372763,2016,4,11.883,-2.7,30.247,0.0,0.1
Ömnögovi,Noyon,42.775896,102.372763,2016,5,15.09,-1.1,27.981,0.0,4.1
Ömnögovi,Noyon,42.775896,102.372763,2016,6,20.443,8.8,28.813,0.0,23.2
Ömnögovi,Noyon,42.775896,102.372763,2016,7,26.5,13.9,23.745,0.0,5.7
Ömnögovi,Noyon,42.775896,102.372763,2016,8,25.358,11.3,22.087,0.0,12.0
Ömnögovi,Noyon,42.775896,102.372763,2016,9,18.223,2.1,22.68,0.0,5.4
Ömnögovi,Noyon,42.775896,102.372763,2016,10,7.071,-12.4,25.865,0.07,0.9
Ömnögovi,Noyon,42.775896,102.372763,2016,11,-2.737,-19.7,24.85,0.07,0.0
Ömnögovi,Noyon,42.775896,102.372763,2016,12,-7.226,-18.5,17.445,0.7,0.4
Ömnögovi,Noyon,42.775896,102.372763,2017,1,-11.445,-23.8,23.252,0.56,0.8
Ömnögovi,Noyon,42.775896,102.372763,2017,2,-4.893,-17.8,21.782,2.03,3.1
Ömnögovi,Noyon,42.775896,102.372763,2017,3,0.765,-9.3,25.374,3.92,20.1
Ömnögovi,Noyon,42.775896,102.372763,2017,4,11.197,0.1,29.727,0.0,2.7
Ömnögovi,Noyon,42.775896,102.372763,2017,5,18.123,-4.8,32.835,0.21,7.2
Ömnögovi,Noyon,42.775896,102.372763,2017,6,23.57,11.1,29.21,0.0,4.2
Ömnögovi,Noyon,42.775896,102.372763,2017,7,26.158,13.5,28.958,0.0,8.1
Ömnögovi,Noyon,42.775896,102.372763,2017,8,22.597,9.5,26.187,0.0,13.0
Ömnögovi,Noyon,42.775896,102.372763,2017,9,17.343,1.2,28.2,0.0,5.5
Ömnögovi,Noyon,42.775896,102.372763,2017,10,6.474,-10.6,22.455,0.14,0.3
Ömnögovi,Noyon,42.775896,102.372763,2017,11,-3.667,-15.6,27.443,0.0,0.0
Ömnögovi,Noyon,42.775896,102.372763,2017,12,-9.977,-20.2,21.306,0.0,0.0
Ömnögovi,Noyon,42.775896,102.372763,2018,1,-15.135,-26.3,23.019,1.61,2.4
Ömnögovi,Noyon,42.775896,102.372763,2018,2,-8.036,-23.4,25.55,0.0,0.0
Ömnögovi,Noyon,42.775896,102.372763,2018,3,6.216,-8.7,32.106,1.26,4.4
Ömnögovi,Noyon,42.775896,102.372763,2018,4,11.56,-10.1,33.06,0.42,3.5
Ömnögovi,Noyon,42.775896,102.372763,2018,5,17.619,3.5,29.461,0.0,6.8
Ömnögovi,Noyon,42.775896,102.372763,2018,6,24.043,8.4,28.48,0.0,1.1
Ömnögovi,Noyon,42.775896,102.372763,2018,7,24.768,14.1,30.423,0.0,49.6
Ömnögovi,Noyon,42.775896,102.372763,2018,8,22.832,11.8,23.2,0.0,29.3
Ömnögovi,Noyon,42.775896,102.372763,2018,9,13.877,0.0,27.617,0.0,6.9
Ömnögovi,Noyon,42.775896,102.372763,2018,10,6.126,-5.8,24.51,0.0,1.8
Ömnögovi,Noyon,42.775896,102.372763,2018,11,-4.103,-15.5,25.28,0.77,1.3
Ömnögovi,Noyon,42.775896,102.372763,2018,12,-15.616,-28.0,22.842,1.05,1.4
